Time,Sales Rank,New Price,List Price
"7/14/2024, 7:47:03 AM",1588,31.96,31.96
"7/14/2024, 10:47:47 AM",1585,31.01,31.96
"7/14/2024, 1:48:38 PM",1524,31.96,31.96
"7/14/2024, 4:49:24 PM",1524,30.71,31.96
"7/14/2024, 7:50:14 PM",1577,31.96,31.96
"7/14/2024, 10:51:03 PM",1520,31.96,31.96
"7/15/2024, 4:52:26 AM",1522,31.96,31.96
"7/15/2024, 7:53:12 AM",1578,31.96,31.96
"7/15/2024, 10:54:13 AM",1587,31.96,31.96
"7/15/2024, 1:55:05 PM",1630,31.96,31.96
"7/15/2024, 4:55:27 PM",1678,31.96,31.96
"7/15/2024, 7:56:14 PM",1670,31.96,31.96
"7/15/2024, 10:57:07 PM",1708,31.96,31.96
"7/16/2024, 4:58:23 AM",1693,31.96,31.96
"7/16/2024, 7:59:50 AM",1698,31.96,31.96
"7/16/2024, 11:01:17 AM",1774,31.96,31.96
"7/16/2024, 2:02:16 PM",1732,31.96,31.96
"7/16/2024, 5:03:07 PM",1727,31.96,31.96
"7/17/2024, 2:06:40 AM",1838,31.96,31.96
"7/17/2024, 5:07:22 AM",1950,31.96,31.96
"7/17/2024, 8:08:28 AM",2129,31.59,31.96
"7/17/2024, 12:09:22 PM",2070,31.59,31.96
"7/17/2024, 4:10:08 PM",2102,31.59,31.96
"7/17/2024, 8:11:13 PM",2090,31.96,31.96
"7/18/2024, 12:12:06 AM",2084,31.96,31.96
"7/18/2024, 4:12:41 AM",2106,31.96,31.96
"7/18/2024, 8:13:31 AM",2151,31.96,31.96
"7/18/2024, 12:14:07 PM",2187,31.96,31.96
"7/18/2024, 4:14:43 PM",2210,28.95,31.96
"7/18/2024, 8:15:48 PM",2143,31.96,31.96
"7/19/2024, 12:16:30 AM",2047,31.96,31.96
"7/19/2024, 4:17:23 AM",2046,31.96,31.96
"7/19/2024, 8:18:16 AM",2114,31.59,31.96
"7/19/2024, 12:19:05 PM",2037,31.59,31.96
"7/19/2024, 4:19:31 PM",1989,31.59,31.96
"7/19/2024, 7:20:30 PM",1963,31.59,31.96
"7/19/2024, 10:21:29 PM",1986,28.95,31.96
"7/20/2024, 4:23:07 AM",2035,28.95,31.96
"7/20/2024, 8:23:50 AM",2046,28.95,31.96
"7/20/2024, 12:24:27 PM",1953,28.95,31.96
"7/20/2024, 3:25:13 PM",1920,28.95,31.96
"7/20/2024, 6:26:04 PM",1895,28.95,31.96
"7/20/2024, 9:26:52 PM",1840,28.95,31.96
"7/21/2024, 3:28:21 AM",1889,28.95,31.96
"7/21/2024, 6:29:12 AM",1833,28.95,31.96
"7/21/2024, 9:30:17 AM",1922,28.95,31.96
"7/21/2024, 12:31:06 PM",1922,31.59,31.96
"7/21/2024, 3:31:46 PM",1958,31.96,31.96
"7/21/2024, 9:33:29 PM",1874,31.96,31.96
"7/22/2024, 12:34:22 AM",1871,31.96,31.96
"7/22/2024, 3:35:13 AM",1883,31.96,31.96
"7/22/2024, 9:39:14 AM",1959,31.96,31.96
"7/22/2024, 12:40:06 PM",1858,31.96,31.96
"7/22/2024, 3:40:48 PM",1882,31.96,31.96
"7/22/2024, 9:42:23 PM",1880,31.96,31.96
"7/23/2024, 12:43:08 AM",1909,28.95,31.96
"7/23/2024, 3:43:52 AM",1918,31.96,31.96
"7/23/2024, 9:46:19 AM",2075,31.96,31.96
"7/23/2024, 1:47:04 PM",2041,31.96,31.96
"7/23/2024, 5:47:39 PM",2019,28.95,31.96
"7/23/2024, 9:48:23 PM",2054,28.95,31.96
"7/24/2024, 1:49:07 AM",2040,28.95,31.96
"7/24/2024, 5:49:42 AM",2169,28.95,31.96
"7/24/2024, 9:50:54 AM",2282,31.59,31.96
"7/24/2024, 1:51:37 PM",2114,31.59,31.96
"7/24/2024, 5:52:41 PM",2021,31.96,31.96
"7/24/2024, 9:53:27 PM",2007,28.95,31.96
"7/25/2024, 1:54:13 AM",2076,28.95,31.96
"7/25/2024, 5:55:05 AM",1976,28.95,31.96
"7/25/2024, 9:02:18 AM",2008,28.95,31.96
"7/25/2024, 1:03:07 PM",1944,28.95,31.96
"7/25/2024, 4:03:29 PM",1923,28.95,31.96
"7/25/2024, 7:04:23 PM",1900,31.96,31.96
"7/26/2024, 1:05:47 AM",1889,31.96,31.96
"7/26/2024, 4:06:30 AM",2010,31.96,31.96
"7/26/2024, 8:07:37 AM",2047,31.96,31.96
"7/26/2024, 12:08:31 PM",1886,31.96,31.96
"7/26/2024, 3:09:25 PM",1868,31.96,31.96
"7/27/2024, 12:11:47 AM",1945,31.96,31.96
"7/27/2024, 3:12:28 AM",2087,31.96,31.96
"7/27/2024, 7:13:22 AM",2204,31.96,31.96
"7/27/2024, 11:14:14 AM",2212,31.96,31.96
"7/27/2024, 3:15:04 PM",1937,31.96,31.96
"7/27/2024, 9:16:31 PM",1890,31.96,31.96
"7/28/2024, 12:17:25 AM",1888,31.96,31.96
"7/28/2024, 3:18:12 AM",1896,31.96,31.96
"7/28/2024, 6:19:02 AM",1881,31.96,31.96
"7/28/2024, 9:19:54 AM",1937,31.96,31.96
"7/28/2024, 12:20:50 PM",1985,27.96,31.96
"7/28/2024, 3:21:23 PM",1868,27.96,31.96
"7/28/2024, 6:22:15 PM",1746,27.96,31.96
"7/29/2024, 12:23:53 AM",1708,27.96,31.96
"7/29/2024, 3:24:39 AM",1652,27.96,31.96
"7/29/2024, 6:25:31 AM",1502,27.96,31.96
"7/29/2024, 9:26:27 AM",1647,27.96,31.96
"7/29/2024, 12:27:16 PM",1586,27.96,31.96
"7/29/2024, 6:28:56 PM",1646,27.96,31.96
"7/29/2024, 9:29:46 PM",1586,27.96,31.96
"7/30/2024, 12:30:43 AM",1523,27.96,31.96
"7/30/2024, 3:31:30 AM",1602,27.96,31.96
"7/30/2024, 6:32:25 AM",1707,27.96,31.96
"7/30/2024, 9:33:14 AM",1718,27.96,31.96
"7/30/2024, 12:34:07 PM",1597,27.96,31.96
"7/30/2024, 6:35:34 PM",1638,27.96,31.96
"7/30/2024, 9:36:29 PM",1687,27.96,31.96
"7/31/2024, 12:37:15 AM",1664,27.96,31.96
"7/31/2024, 3:38:06 AM",1668,27.96,31.96
"7/31/2024, 6:38:41 AM",1664,27.96,31.96
"7/31/2024, 9:39:36 AM",1672,27.96,31.96
"7/31/2024, 3:41:19 PM",1568,27.96,31.96
"7/31/2024, 6:42:05 PM",1534,27.96,31.96
"7/31/2024, 9:42:49 PM",1564,27.96,31.96
"8/1/2024, 12:43:38 AM",1551,27.96,31.96
"8/1/2024, 3:44:24 AM",1684,27.96,31.96
"8/1/2024, 6:45:07 AM",1772,27.96,31.96
"8/1/2024, 12:46:38 PM",1716,27.96,31.96
"8/1/2024, 3:47:27 PM",1674,27.96,31.96
"8/1/2024, 6:48:16 PM",1683,27.96,31.96
"8/1/2024, 9:49:11 PM",1643,27.96,31.96
"8/2/2024, 12:49:54 AM",1715,27.96,31.96
"8/2/2024, 6:51:21 AM",1728,27.96,31.96
"8/2/2024, 9:52:13 AM",1764,27.96,31.96
"8/2/2024, 12:53:04 PM",1737,27.96,31.96
"8/2/2024, 3:53:35 PM",1669,27.96,31.96
"8/2/2024, 6:54:23 PM",1633,27.96,31.96
"8/2/2024, 9:55:13 PM",1600,27.96,31.96
"8/3/2024, 12:56:04 AM",1677,27.96,31.96
"8/3/2024, 6:57:31 AM",1617,27.96,31.96
"8/3/2024, 9:58:27 AM",1650,27.96,31.96
"8/3/2024, 12:59:21 PM",1599,27.96,31.96
"8/3/2024, 4:00:14 PM",1563,27.96,31.96
"8/3/2024, 7:00:57 PM",1551,27.96,31.96
"8/3/2024, 10:01:40 PM",1452,27.96,31.96
"8/4/2024, 1:02:38 AM",1421,27.96,31.96
"8/4/2024, 7:04:08 AM",1424,27.96,31.96
"8/4/2024, 10:04:58 AM",1487,27.96,31.96
"8/4/2024, 1:05:44 PM",1481,27.96,31.96
"8/4/2024, 4:06:37 PM",1475,27.96,31.96
"8/4/2024, 7:07:30 PM",1467,27.96,31.96
"8/5/2024, 1:09:14 AM",1395,27.96,31.96
"8/5/2024, 4:10:08 AM",1407,27.96,31.96
"8/5/2024, 7:10:47 AM",1502,27.96,31.96
"8/5/2024, 10:12:01 AM",1520,27.96,31.96
"8/5/2024, 1:12:39 PM",1555,27.96,31.96
"8/5/2024, 4:13:31 PM",1539,27.96,31.96
"8/5/2024, 7:14:27 PM",1536,27.96,31.96
"8/6/2024, 1:16:18 AM",1527,27.96,31.96
"8/6/2024, 4:17:08 AM",1650,27.96,31.96
"8/6/2024, 7:17:58 AM",1760,27.96,31.96
"8/6/2024, 10:20:04 AM",1769,27.96,31.96
"8/6/2024, 4:21:41 PM",1778,27.96,31.96
"8/6/2024, 7:22:31 PM",1775,27.96,31.96
"8/6/2024, 10:54:55 PM",1632,27.96,31.96
"8/7/2024, 2:08:26 AM",1576,27.96,31.96
"8/7/2024, 5:09:08 AM",1569,27.96,31.96
"8/7/2024, 8:09:48 AM",1567,27.96,31.96
"8/7/2024, 11:12:14 AM",1573,27.96,31.96
"8/7/2024, 2:15:00 PM",1579,27.96,31.96
"8/7/2024, 5:15:43 PM",1578,27.96,31.96
"8/7/2024, 11:17:32 PM",1587,27.96,31.96
"8/8/2024, 5:20:06 AM",1583,27.96,31.96
"8/10/2024, 2:45:29 AM",1696,27.96,31.96
"8/11/2024, 2:55:29 AM",1439,27.96,31.96
"8/11/2024, 5:56:19 AM",1512,27.96,31.96
"8/11/2024, 8:57:07 AM",1553,27.96,31.96
"8/11/2024, 11:58:11 AM",1577,27.96,31.96
"8/11/2024, 5:59:37 PM",1504,27.96,31.96
"8/11/2024, 9:00:15 PM",1567,27.96,31.96
"8/12/2024, 12:00:48 AM",1541,27.96,31.96
"8/12/2024, 3:01:32 AM",1458,27.96,31.96
"8/12/2024, 9:03:07 AM",1513,27.96,31.96
"8/12/2024, 3:05:11 PM",1463,27.96,31.96
"8/12/2024, 6:05:57 PM",1499,27.96,31.96
"8/12/2024, 9:06:44 PM",1524,27.96,31.96
"8/13/2024, 12:07:23 AM",1540,27.96,31.96
"8/13/2024, 3:08:11 AM",1559,27.96,31.96
"8/13/2024, 6:17:31 AM",1644,27.96,31.96
"8/13/2024, 12:19:16 PM",1579,27.96,31.96
"8/13/2024, 3:20:22 PM",1563,26.5,31.96
"8/13/2024, 9:22:45 PM",1634,26.5,31.96
"8/14/2024, 12:23:37 AM",1682,26.5,31.96
"8/14/2024, 3:24:26 AM",1748,27.96,31.96
"8/14/2024, 6:25:20 AM",1762,27.96,31.96
"8/14/2024, 12:27:01 PM",1777,27.96,31.96
"8/14/2024, 3:28:42 PM",1737,27.96,31.96
"8/14/2024, 6:29:43 PM",1729,26.5,31.96
"8/14/2024, 9:30:23 PM",1674,26.5,31.96
"8/15/2024, 12:31:13 AM",1638,26.5,31.96
"8/15/2024, 3:32:09 AM",1716,26.5,31.96
"8/15/2024, 6:32:57 AM",1751,27.96,31.96
"8/15/2024, 12:34:30 PM",1630,27.96,31.96
"8/15/2024, 3:35:17 PM",1592,27.96,31.96
"8/15/2024, 6:36:07 PM",1605,27.96,31.96
"8/16/2024, 12:37:36 AM",1568,27.96,31.96
"8/16/2024, 3:38:20 AM",1604,27.96,31.96
"8/16/2024, 6:39:08 AM",1605,27.96,31.96
"8/16/2024, 9:39:47 AM",1734,27.96,31.96
"8/16/2024, 12:40:41 PM",1570,27.96,31.96
"8/16/2024, 3:41:45 PM",1594,27.96,31.96
"8/19/2024, 11:00:13 AM",1570,27.96,31.96
"8/19/2024, 7:34:54 PM",1583,26.5,31.96
"8/20/2024, 1:36:06 AM",1557,26.5,31.96
"8/20/2024, 4:36:42 AM",1615,26.5,31.96
"8/20/2024, 7:37:23 AM",1684,26.5,31.96
"8/20/2024, 11:10:11 AM",1634,26.5,31.96
"8/20/2024, 3:03:54 PM",1613,26.5,31.96
"8/22/2024, 2:52:06 AM",1666,26.5,31.96
"8/22/2024, 5:52:58 AM",1707,27.96,31.96
"8/22/2024, 8:54:53 AM",1733,27.96,31.96
"8/22/2024, 12:13:35 PM",1722,27.96,31.96
"8/22/2024, 3:27:55 PM",1679,27.96,31.96
"8/22/2024, 9:54:33 PM",1754,27.96,31.96
"8/23/2024, 3:55:42 AM",1815,27.96,31.96
"8/23/2024, 6:56:22 AM",1811,27.96,31.96
"8/23/2024, 9:59:51 AM",1787,27.96,31.96
"8/23/2024, 7:47:37 PM",1729,27.96,31.96
"8/24/2024, 4:59:47 AM",1726,27.96,31.96
"8/24/2024, 8:00:27 AM",1779,27.96,31.96
"8/24/2024, 11:08:53 AM",1702,27.96,31.96
"8/24/2024, 2:30:00 PM",1661,27.96,31.96
"8/24/2024, 5:49:54 PM",1624,27.96,31.96
"8/24/2024, 9:09:31 PM",1656,27.96,31.96
"8/25/2024, 12:10:13 AM",1551,27.96,31.96
"8/25/2024, 3:11:04 AM",1463,27.96,31.96
"8/25/2024, 6:11:25 AM",1466,27.96,31.96
"8/25/2024, 9:12:15 AM",1533,27.96,31.96
"8/25/2024, 12:20:23 PM",1525,27.96,31.96
"8/25/2024, 3:26:22 PM",1586,27.96,31.96
"8/25/2024, 6:30:22 PM",1579,27.96,31.96
"8/25/2024, 9:38:05 PM",1634,27.96,31.96
"8/26/2024, 12:38:42 AM",1589,27.96,31.96
"8/26/2024, 3:39:26 AM",1564,27.96,31.96
"8/26/2024, 6:40:16 AM",1528,27.96,31.96
"8/26/2024, 9:41:04 AM",1616,27.96,31.96
"8/26/2024, 12:49:31 PM",1553,27.96,31.96
"8/26/2024, 4:03:11 PM",1556,27.96,31.96
"8/26/2024, 7:22:56 PM",1577,27.96,31.96
"8/26/2024, 10:47:52 PM",1548,27.96,31.96
"8/27/2024, 1:48:11 AM",1531,27.96,31.96
"8/27/2024, 7:49:53 AM",1778,27.96,31.96
"8/27/2024, 2:08:12 PM",1714,27.96,31.96
"8/27/2024, 8:42:03 PM",1676,27.96,31.96
"8/28/2024, 2:53:09 AM",1703,27.96,31.96
"8/28/2024, 5:53:39 AM",1664,27.96,31.96
"8/28/2024, 3:15:55 PM",1617,27.96,31.96
"8/28/2024, 6:26:12 PM",1600,27.96,31.96
"8/28/2024, 9:32:42 PM",1637,27.96,31.96
"8/29/2024, 12:33:20 AM",1640,27.96,31.96
"8/29/2024, 3:34:03 AM",1723,27.96,31.96
"8/29/2024, 6:34:42 AM",1781,27.96,31.96
"8/29/2024, 9:36:46 AM",1826,27.96,31.96
"8/29/2024, 12:41:56 PM",1851,27.96,31.96
"8/30/2024, 1:08:11 AM",1739,27.96,31.96
"8/30/2024, 4:09:03 AM",1814,27.96,31.96
"8/30/2024, 7:09:37 AM",1811,27.96,31.96
"8/30/2024, 7:28:32 PM",1777,27.96,31.96
"8/30/2024, 10:30:50 PM",1709,27.96,31.96
"8/31/2024, 1:31:28 AM",1755,27.96,31.96
"8/31/2024, 4:32:07 AM",1720,27.96,31.96
"8/31/2024, 7:32:57 AM",1764,27.96,31.96
"8/31/2024, 10:33:42 AM",1772,27.96,31.96
"8/31/2024, 1:34:44 PM",1788,27.96,31.96
"8/31/2024, 4:35:40 PM",1749,27.96,31.96
"8/31/2024, 7:36:48 PM",1702,27.96,31.96
"8/31/2024, 10:37:41 PM",1646,27.96,31.96
"9/1/2024, 1:38:20 AM",1613,27.96,31.96
"9/1/2024, 4:39:08 AM",1610,27.96,31.96
"9/1/2024, 7:39:42 AM",1638,27.96,31.96
"9/1/2024, 10:40:31 AM",1710,27.96,31.96
"9/1/2024, 1:41:29 PM",1692,27.96,31.96
"9/1/2024, 4:43:16 PM",1617,27.96,31.96
"9/1/2024, 7:44:14 PM",1631,27.96,31.96
"9/1/2024, 10:45:07 PM",1623,27.96,31.96
"9/2/2024, 1:45:27 AM",1558,27.96,31.96
"9/2/2024, 4:46:07 AM",1549,27.96,31.96
"9/2/2024, 7:46:41 AM",1668,27.96,31.96
"9/2/2024, 10:47:27 AM",1662,29.99,31.96
"9/2/2024, 4:53:32 PM",1699,29.99,31.96
"9/2/2024, 7:59:22 PM",1686,29.99,31.96
"9/2/2024, 11:08:44 PM",1652,29.99,31.96
"9/3/2024, 2:09:23 AM",1600,29.99,31.96
"9/3/2024, 5:10:09 AM",1579,29.99,31.96
"9/3/2024, 8:10:42 AM",1607,29.99,31.96
"9/3/2024, 11:20:49 AM",1526,29.99,31.96
"9/3/2024, 2:45:37 PM",1470,29.99,31.96
"9/3/2024, 6:07:26 PM",1513,29.99,31.96
"9/4/2024, 1:34:19 AM",1518,29.99,31.96
"9/4/2024, 4:35:05 AM",1672,29.99,31.96
"9/4/2024, 7:35:40 AM",1854,29.99,31.96
"9/4/2024, 10:37:16 AM",1769,29.99,31.96
"9/4/2024, 1:45:26 PM",1624,29.99,31.96
"9/4/2024, 8:33:10 PM",1598,29.99,31.96
"9/4/2024, 11:35:32 PM",1527,29.99,31.96
"9/5/2024, 2:36:11 AM",1582,29.99,31.96
"9/5/2024, 8:37:30 AM",1682,29.99,31.96
"9/5/2024, 11:38:13 AM",1749,29.99,31.96
"9/5/2024, 7:44:10 PM",1531,29.99,31.96
"9/6/2024, 2:52:16 AM",1648,29.99,31.96
"9/6/2024, 5:58:18 AM",1805,29.99,31.96
"9/6/2024, 8:59:05 AM",1868,29.99,31.96
"9/6/2024, 12:14:43 PM",1786,29.99,31.96
"9/6/2024, 3:15:26 PM",1719,29.99,31.96
"9/6/2024, 6:16:07 PM",1677,29.99,31.96
"9/7/2024, 12:37:25 AM",1465,29.99,31.96
"9/7/2024, 4:16:41 AM",1537,29.99,31.96
"9/7/2024, 7:17:25 AM",1575,29.99,31.96
"9/7/2024, 10:18:20 AM",1714,29.99,31.96
"9/7/2024, 1:20:19 PM",1692,28.81,31.96
"9/7/2024, 4:21:05 PM",1706,28.81,31.96
"9/7/2024, 7:30:21 PM",1702,28.81,31.96
"9/7/2024, 10:36:24 PM",1658,28.81,31.96
"9/8/2024, 1:45:31 AM",1583,29.99,31.96
"9/8/2024, 5:02:25 AM",1504,29.99,31.96
"9/8/2024, 8:03:19 AM",1553,29.99,31.96
"9/8/2024, 11:04:05 AM",1598,29.99,31.96
"9/8/2024, 2:04:42 PM",1579,29.99,31.96
"9/8/2024, 5:05:29 PM",1540,29.99,31.96
"9/8/2024, 11:18:19 PM",1579,29.99,31.96
"9/9/2024, 2:24:51 AM",1541,29.99,31.96
"9/9/2024, 5:36:43 AM",1528,29.99,31.96
"9/9/2024, 8:37:11 AM",1610,29.99,31.96
"9/9/2024, 11:38:04 AM",1511,29.99,31.96
"9/9/2024, 2:38:41 PM",1496,29.99,31.96
"9/9/2024, 5:39:25 PM",1500,29.99,31.96
"9/9/2024, 8:53:53 PM",1492,29.99,31.96
"9/10/2024, 12:04:45 AM",1517,29.99,31.96
"9/10/2024, 3:17:45 AM",1592,29.99,31.96
"9/10/2024, 6:35:45 AM",1634,29.99,31.96
"9/10/2024, 9:36:11 AM",1596,29.99,31.96
"9/10/2024, 12:37:03 PM",1543,29.99,31.96
"9/10/2024, 3:37:46 PM",1545,29.99,31.96
"9/10/2024, 6:38:25 PM",1581,31.59,31.96
"9/10/2024, 9:52:42 PM",1591,31.59,31.96
"9/11/2024, 1:00:31 AM",1640,31.59,31.96
"9/11/2024, 4:13:15 AM",1701,31.96,31.96
"9/11/2024, 7:20:51 AM",1766,31.96,31.96
"9/11/2024, 10:21:26 AM",1701,31.96,31.96
"9/11/2024, 3:05:33 PM",1632,31.96,31.96
"9/11/2024, 6:41:06 PM",1658,31.96,31.96
"9/11/2024, 10:00:00 PM",1607,31.96,31.96
"9/12/2024, 4:14:08 AM",1665,31.96,31.96
"9/12/2024, 8:05:10 AM",1781,31.96,31.96
"9/12/2024, 11:05:40 AM",1686,31.96,31.96
"9/12/2024, 5:07:12 PM",1638,31.96,31.96
"9/12/2024, 8:15:24 PM",1640,31.96,31.96
"9/12/2024, 11:51:13 PM",1659,31.96,31.96
"9/13/2024, 2:52:04 AM",1800,31.96,31.96
"9/13/2024, 6:07:34 AM",1871,31.96,31.96
"9/13/2024, 9:10:00 AM",1967,31.96,31.96
"9/13/2024, 12:10:25 PM",1865,31.96,31.96
"9/13/2024, 6:11:50 PM",1836,31.96,31.96
"9/13/2024, 9:23:21 PM",1865,31.59,31.96
"9/14/2024, 12:39:08 AM",1821,31.96,31.96
"9/14/2024, 6:48:28 AM",1931,31.96,31.96
"9/14/2024, 9:52:27 AM",1983,31.96,31.96
"9/14/2024, 12:53:06 PM",1987,31.96,31.96
"9/14/2024, 3:53:31 PM",1892,31.96,31.96
"9/14/2024, 6:54:14 PM",1790,31.96,31.96
"9/14/2024, 9:59:13 PM",1663,31.96,31.96
"9/15/2024, 4:06:03 AM",1631,31.96,31.96
"9/15/2024, 7:09:52 AM",1672,31.96,31.96
"9/15/2024, 10:10:42 AM",1739,31.96,31.96
"9/15/2024, 1:11:05 PM",1740,31.96,31.96
"9/15/2024, 4:11:22 PM",1707,31.96,31.96
"9/15/2024, 7:12:13 PM",1743,31.96,31.96
"9/16/2024, 1:19:44 AM",1632,31.96,31.96
"9/16/2024, 4:20:34 AM",1847,31.96,31.96
"9/16/2024, 10:23:17 AM",1751,31.96,31.96
"9/16/2024, 1:24:05 PM",1717,31.96,31.96
"9/16/2024, 4:24:44 PM",1724,31.96,31.96
"9/16/2024, 10:36:41 PM",1704,31.96,31.96
"9/17/2024, 1:48:51 AM",1758,31.96,31.96
"9/17/2024, 4:54:27 AM",1851,31.96,31.96
"9/17/2024, 8:16:25 AM",1873,31.96,31.96
"9/17/2024, 2:29:14 PM",1807,31.96,31.96
"9/17/2024, 5:30:07 PM",1724,31.96,31.96
"9/17/2024, 8:42:29 PM",1680,31.96,31.96
"9/18/2024, 3:55:47 AM",1782,31.96,31.96
"9/18/2024, 7:02:42 AM",1917,31.96,31.96
"9/18/2024, 1:05:06 PM",1743,31.96,31.96
"9/18/2024, 4:05:45 PM",1712,31.96,31.96
"9/18/2024, 7:06:42 PM",1700,31.96,31.96
"9/18/2024, 10:07:36 PM",1683,31.96,31.96
"9/19/2024, 1:09:48 AM",1747,31.96,31.96
"9/19/2024, 4:10:54 AM",1758,31.96,31.96
"9/19/2024, 7:13:28 AM",1853,31.96,31.96
"9/19/2024, 10:14:47 AM",1913,31.96,31.96
"9/19/2024, 1:15:21 PM",1854,31.96,31.96
"9/19/2024, 7:16:46 PM",1878,31.96,31.96
"9/19/2024, 10:18:33 PM",1812,31.96,31.96
"9/20/2024, 1:19:29 AM",1861,31.96,31.96
"9/20/2024, 4:20:20 AM",1848,31.96,31.96
"9/20/2024, 7:21:17 AM",1931,31.96,31.96
"9/20/2024, 10:22:32 AM",1939,31.96,31.96
"9/20/2024, 1:23:11 PM",1817,31.96,31.96
"9/20/2024, 4:23:30 PM",1812,31.96,31.96
"9/20/2024, 10:25:44 PM",1727,31.96,31.96
"9/21/2024, 1:27:14 AM",1748,31.96,31.96
"9/21/2024, 4:27:54 AM",1784,31.96,31.96
"9/21/2024, 7:28:39 AM",1816,31.96,31.96
"9/21/2024, 10:29:28 AM",1827,31.96,31.96
"9/21/2024, 1:30:08 PM",1798,31.96,31.96
"9/21/2024, 4:30:25 PM",1768,31.96,31.96
"9/21/2024, 7:31:07 PM",1751,31.96,31.96
"9/21/2024, 10:31:49 PM",1748,31.96,31.96
"9/22/2024, 4:33:40 AM",1756,31.96,31.96
"9/22/2024, 7:34:31 AM",1782,31.96,31.96
"9/22/2024, 10:35:47 AM",1758,31.96,31.96
"9/22/2024, 4:37:13 PM",1703,31.96,31.96
"9/22/2024, 7:37:55 PM",1715,31.96,31.96
"9/22/2024, 10:38:42 PM",1663,31.96,31.96
"9/23/2024, 1:39:36 AM",1691,31.96,31.96
"9/23/2024, 4:40:32 AM",1740,31.96,31.96
"9/23/2024, 7:41:17 AM",1802,31.96,31.96
"9/23/2024, 1:43:05 PM",1678,31.96,31.96
"9/23/2024, 4:43:37 PM",1679,31.96,31.96
"9/23/2024, 7:44:31 PM",1721,31.96,31.96
"9/23/2024, 10:45:54 PM",1682,31.96,31.96
"9/24/2024, 1:47:45 AM",1655,31.96,31.96
"9/24/2024, 4:48:31 AM",1795,31.96,31.96
"9/24/2024, 7:49:14 AM",1892,31.96,31.96
"9/24/2024, 10:50:33 AM",1857,31.96,31.96
"9/24/2024, 1:51:12 PM",1843,31.96,31.96
"9/24/2024, 4:52:04 PM",1809,31.96,31.96
"9/24/2024, 7:52:48 PM",1841,31.96,31.96
"9/25/2024, 1:54:55 AM",1975,31.96,31.96
"9/25/2024, 7:56:40 AM",2095,31.96,31.96
"9/25/2024, 11:57:20 AM",1906,31.96,31.96
"9/25/2024, 5:58:44 PM",1837,31.96,31.96
"9/25/2024, 8:59:31 PM",1792,31.96,31.96
"9/26/2024, 3:01:24 AM",1692,31.96,31.96
"9/26/2024, 9:07:36 AM",1687,31.96,31.96
"9/26/2024, 12:08:22 PM",1725,31.96,31.96
"9/26/2024, 3:09:06 PM",1666,31.96,31.96
"9/26/2024, 6:09:30 PM",1667,31.96,31.96
"9/27/2024, 12:12:15 AM",1646,31.96,31.96
"9/27/2024, 3:15:22 AM",1660,31.96,31.96
"9/27/2024, 6:17:58 AM",1759,31.96,31.96
"9/27/2024, 9:18:41 AM",1824,31.96,31.96
"9/27/2024, 12:19:23 PM",1798,31.96,31.96
"9/27/2024, 3:20:09 PM",1720,31.96,31.96
"9/27/2024, 6:20:46 PM",1736,31.96,31.96
"9/27/2024, 9:21:21 PM",1686,31.96,31.96
"9/28/2024, 12:22:12 AM",1766,30.41,31.96
"9/28/2024, 3:23:04 AM",1766,31.96,31.96
"9/28/2024, 6:24:03 AM",1841,31.96,31.96
"9/28/2024, 9:24:41 AM",1787,31.96,31.96
"9/28/2024, 12:25:22 PM",1763,31.96,31.96
"9/28/2024, 3:26:12 PM",1730,31.96,31.96
"9/28/2024, 6:27:03 PM",1731,31.96,31.96
"9/28/2024, 9:27:39 PM",1750,31.96,31.96
"9/29/2024, 12:28:26 AM",1742,31.96,31.96
"9/29/2024, 3:29:12 AM",1698,31.96,31.96
"9/29/2024, 6:30:11 AM",1774,31.96,31.96
"9/29/2024, 12:31:29 PM",1840,31.96,31.96
"9/29/2024, 3:32:14 PM",1759,31.96,31.96
"9/29/2024, 6:33:04 PM",1732,31.96,31.96
"9/29/2024, 9:33:42 PM",1746,31.96,31.96
"9/30/2024, 3:35:19 AM",1829,31.96,31.96
"9/30/2024, 6:36:26 AM",1881,31.96,31.96
"9/30/2024, 9:37:14 AM",1848,31.96,31.96
"9/30/2024, 12:38:04 PM",1795,31.96,31.96
"9/30/2024, 3:39:48 PM",1773,31.96,31.96
"9/30/2024, 6:40:41 PM",1760,31.96,31.96
"9/30/2024, 10:00:59 PM",1707,31.96,31.96
"10/1/2024, 1:27:01 AM",1664,31.96,31.96
"10/1/2024, 8:20:05 AM",1934,31.96,31.96
"10/1/2024, 11:30:10 AM",1880,31.96,31.96
"10/1/2024, 2:30:47 PM",1790,31.96,31.96
"10/1/2024, 5:31:26 PM",1808,31.96,31.96
"10/1/2024, 8:32:48 PM",1834,31.96,31.96
"10/1/2024, 11:34:15 PM",1712,31.96,31.96
"10/2/2024, 11:46:19 AM",1863,31.96,31.96
"10/2/2024, 2:47:07 PM",1743,31.96,31.96
"10/2/2024, 5:47:28 PM",1758,31.96,31.96
"10/2/2024, 8:48:45 PM",1748,31.96,31.96
"10/2/2024, 11:49:47 PM",1713,31.96,31.96
"10/3/2024, 2:53:46 AM",1753,31.96,31.96
"10/3/2024, 5:58:15 AM",1779,31.96,31.96
"10/3/2024, 12:19:02 PM",1793,31.96,31.96
"10/3/2024, 3:19:26 PM",1713,31.96,31.96
"10/3/2024, 6:20:08 PM",1747,31.96,31.96
